true_mos,predicted_mos,test_configuration,model,mse
1.0,0.5086295320048756,"(30, 2.5, 9, 5)",LinearRegression,0.24144493681774754
1.0,0.5086295320048756,"(30, 2.5, 9, 5)",LinearRegression,0.24144493681774754
1.0,0.5086295320048756,"(30, 2.5, 9, 5)",LinearRegression,0.24144493681774754
1.0,0.5086295320048756,"(30, 2.5, 9, 5)",LinearRegression,0.24144493681774754
1.0,0.5086295320048756,"(30, 2.5, 9, 5)",LinearRegression,0.24144493681774754
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
1.0,0.45794541624461516,"(30, 2.5, 9, 5)",Pipeline,0.29382317177022355
0.0,0.7352791368484103,"(30, 2.5, 10, 1)",RandomForestRegressor,0.5406354090845432
0.0,0.734979809364668,"(30, 2.5, 10, 1)",GradientBoostingRegressor,0.5401953201737237
0.0,0.7352216748768492,"(30, 2.5, 10, 1)",ExtraTreesRegressor,0.5405509112087193
0.0,0.5559607104996606,"(30, 2.5, 10, 1)",LinearRegression,0.30909231161928735
0.0,0.6282840361503734,"(30, 2.5, 10, 1)",Pipeline,0.39474083008140376
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7598554159782768,"(30, 2.5, 10, 2)",RandomForestRegressor,0.25995254520238165
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
