prob_1,prob_2,prob_3,prob_4,prob_5,test_configuration,model,true_mos,predicted_mos,mse
0.024390243902439025,0.2679847253017985,0.2798410938654841,0.2712182803646218,0.15656565656565657,"(22, 2, 109806.63)",RandomForestClassifier,3.6097560975609757,3.2675843803892586,0.11708148403224158
0.009039144104643185,0.28580387220884446,0.3686887023549522,0.2393364922694599,0.0971317890621003,"(22, 2, 109806.63)",LogisticRegression,3.6097560975609757,3.12971790997553,0.23043666154031966
0.040489910780327244,0.2451512558758391,0.4650211810102845,0.23794550475404264,0.011392147579506622,"(22, 2, 109806.63)",GradientBoostingClassifier,3.6097560975609757,2.9345987224765624,0.4558374811308752
0.0,0.17073170731707318,0.2926829268292683,0.3902439024390244,0.14634146341463414,"(22, 2, 109806.63)",DecisionTreeClassifier,3.6097560975609757,3.512195121951219,0.009518143961927527
3.232768397565249e-167,1.0,0.0,6.519766417857209e-41,2.4327808099414176e-44,"(22, 2, 109806.63)",MLPClassifier,3.6097560975609757,2.0,2.5913146936347413
0.0,0.1546281783350749,0.3542972831765935,0.2836337513061651,0.20744078718216652,"(22, 2, 142426.24)",RandomForestClassifier,3.5121951219512195,3.543887147335423,0.0010043844729530104
0.0012415760812442469,0.2370587330736927,0.3838959054641135,0.2644437864720075,0.11335999890894209,"(22, 2, 142426.24)",LogisticRegression,3.5121951219512195,3.2516218990537107,0.06789840449119483
0.026991109872733475,0.13489103793921353,0.32527515208589675,0.3067668132203155,0.20607588688184067,"(22, 2, 142426.24)",GradientBoostingClassifier,3.5121951219512195,3.530045329299316,0.00031862990237004236
0.0,0.14634146341463414,0.3170731707317073,0.3170731707317073,0.21951219512195122,"(22, 2, 142426.24)",DecisionTreeClassifier,3.5121951219512195,3.6097560975609757,0.00951814396192744
0.0,2.4737971636578335e-167,0.0,5.430004212912902e-19,1.0,"(22, 2, 142426.24)",MLPClassifier,3.5121951219512195,5.0,2.2135633551457468
0.0,0.04724880382775119,0.3030259924996767,0.3782385555411871,0.27148664813138496,"(22, 2, 387772.944)",RandomForestClassifier,3.6341463414634148,3.873963047976206,0.057512052722642225
1.8224289631175937e-09,0.02666417081698186,0.34141556802432405,0.4010840249193284,0.23083623441693674,"(22, 2, 387772.944)",LogisticRegression,3.6341463414634148,3.836092319291362,0.04078217796088579
0.02294377638735005,0.06847276596804716,0.27513125422049234,0.38970138364213075,0.24375081978197966,"(22, 2, 387772.944)",GradientBoostingClassifier,3.6341463414634148,3.7628427044633423,0.016562753849409133
0.0,0.04878048780487805,0.2682926829268293,0.4146341463414634,0.2682926829268293,"(22, 2, 387772.944)",DecisionTreeClassifier,3.6341463414634148,3.902439024390244,0.07198096371207603
0.0,0.9999999999999996,0.0,1.010540197234555e-55,5.010576792961015e-16,"(22, 2, 387772.944)",MLPClassifier,3.6341463414634148,2.0000000000000018,2.6704342653182573
0.0,0.05789473684210526,0.352251713435924,0.38621492305702837,0.20363862666494245,"(22, 2, 399077.4)",RandomForestClassifier,3.902439024390244,3.735597439544808,0.027836114433736778
9.888567550465595e-10,0.029176222522108653,0.40325224995670816,0.4116549478367868,0.15591657869553963,"(22, 2, 399077.4)",LogisticRegression,3.902439024390244,3.6943118807280437,0.04331690792898608
0.024504959396605894,0.08672229421879935,0.359245176965926,0.3973495948524844,0.13217797456618444,"(22, 2, 399077.4)",GradientBoostingClassifier,3.902439024390244,3.5259733309728425,0.1417264183202448
0.0,0.07317073170731707,0.36585365853658536,0.4146341463414634,0.14634146341463414,"(22, 2, 399077.4)",DecisionTreeClassifier,3.902439024390244,3.6341463414634143,0.07198096371207627
1.0,0.0,0.0,6.1043619767292235e-68,1.6153989057276282e-170,"(22, 2, 399077.4)",MLPClassifier,3.902439024390244,1.0,8.42415229030339
0.17857142857142858,0.05952380952380952,0.7619047619047619,0.0,0.0,"(28, 3, 48736.45)",RandomForestClassifier,3.1707317073170733,2.583333333333333,0.345036849758742
0.20792219591042607,0.35548519020215463,0.26678607546570876,0.1310848418164053,0.038721696605305146,"(28, 3, 48736.45)",LogisticRegression,3.1707317073170733,2.4371986530040086,0.5380707417698535
0.014830215544554689,0.020309361299588102,0.9458001817576067,0.015334305282698725,0.003725936115551663,"(28, 3, 48736.45)",GradientBoostingClassifier,3.1707317073170733,2.9728163851251046,0.03917047475835079
0.0,0.0,1.0,0.0,0.0,"(28, 3, 48736.45)",DecisionTreeClassifier,3.1707317073170733,3.0,0.029149315883402787
0.0,5.2349960928769295e-06,0.0,0.999994765003907,1.1838292077032373e-47,"(28, 3, 48736.45)",MLPClassifier,3.1707317073170733,3.999989530007814,0.6876685364937877
0.0,0.14537436596260125,0.5301953213717919,0.2912729956847604,0.033157316980846396,"(28, 3, 60035.2)",RandomForestClassifier,3.0,3.212213263683852,0.04503446928335204
0.12406078383221934,0.37193787874741596,0.2898640466556675,0.16563828205674186,0.04849900870795522,"(28, 3, 60035.2)",LogisticRegression,3.0,2.642576853060797,0.127751305967923
0.0239827323126406,0.17126845699720503,0.5161009196007957,0.2378465181852211,0.050801372904137554,"(28, 3, 60035.2)",GradientBoostingClassifier,3.0,3.12021534237101,0.014451728541379194
0.0,0.17073170731707318,0.5365853658536586,0.24390243902439024,0.04878048780487805,"(28, 3, 60035.2)",DecisionTreeClassifier,3.0,3.1707317073170733,0.029149315883402787
0.0,1.3265998746379322e-117,0.0,1.0,6.64012314581292e-45,"(28, 3, 60035.2)",MLPClassifier,3.0,4.0,1.0
