prob_1,prob_2,prob_3,prob_4,prob_5,test_configuration,model,true_mos,predicted_mos,mse
0.19732396553714632,0.28359719906610426,0.26061108783099146,0.2037272590907221,0.054740488475035945,"(30, 8, 547.29)",RandomForestClassifier,3.258169934640523,2.6349631059003973,0.3883867513883242
0.017345000642860684,0.1415419932926196,0.297562868171207,0.35794786555274993,0.18560227234056279,"(30, 8, 547.29)",LogisticRegression,3.258169934640523,3.5529204156555343,0.08687784605858062
0.17633677346807022,0.22759255045013768,0.30669576812416427,0.1909383398801959,0.09843656807743192,"(30, 8, 547.29)",GradientBoostingClassifier,3.258169934640523,2.807545378648782,0.20306249046275374
0.30392156862745096,0.32679738562091504,0.19281045751633988,0.1437908496732026,0.032679738562091505,"(30, 8, 547.29)",DecisionTreeClassifier,3.258169934640523,2.274509803921568,0.9675872527660312
0.09742859038382062,0.20006600964485688,0.2025977097080251,0.3698907159021415,0.13001697436115595,"(30, 8, 547.29)",MLPClassifier,3.258169934640523,3.235001474211955,0.0005367775586301118
0.12465758293945843,0.239016296424222,0.28519768887272146,0.2568767608787716,0.09425167088482653,"(30, 8, 860.277)",RandomForestClassifier,3.2745098039215685,2.9570486403452856,0.10078159037920749
0.10397980374917472,0.26763480741659423,0.27605278352361995,0.27195814613875974,0.08037445917185128,"(30, 8, 860.277)",LogisticRegression,3.2745098039215685,2.9571126495675184,0.10074095359204872
0.05659747127919198,0.23085166174661922,0.29008185712620793,0.2851464861470468,0.13732252370093412,"(30, 8, 860.277)",GradientBoostingClassifier,3.2745098039215685,3.215744929243912,0.003453310495880682
0.0,0.19601328903654486,0.3787375415282392,0.32558139534883723,0.09966777408637874,"(30, 8, 860.277)",DecisionTreeClassifier,3.2745098039215685,3.3289036544850497,0.002958690979122315
0.015541141983418877,0.11939637492856947,0.26693032493973196,0.3871657259233759,0.21096643222490377,"(30, 8, 860.277)",MLPClassifier,3.2745098039215685,3.658619931477776,0.14754059009124604
0.15856126661050285,0.2393451649165458,0.24256514193293216,0.26546553291351005,0.09406289362650894,"(30, 9, 735.539)",RandomForestClassifier,4.32890365448505,2.897123622028976,2.0499940613399152
0.09149466193952337,0.12569435016444228,0.21930093208798124,0.32656834086300063,0.23694171494505253,"(30, 9, 735.539)",LogisticRegression,4.32890365448505,3.4917680967096167,0.7007959420919851
0.10221526421377661,0.22114215974777676,0.255602806237368,0.28650348850320917,0.1345362812978696,"(30, 9, 735.539)",GradientBoostingClassifier,4.32890365448505,3.1300033629236186,1.4373619091060845
0.30392156862745096,0.32679738562091504,0.19281045751633988,0.1437908496732026,0.032679738562091505,"(30, 9, 735.539)",DecisionTreeClassifier,4.32890365448505,2.274509803921568,4.220534093233049
0.18747744741379918,0.19597818803942862,0.1974134362373894,0.26822359534819334,0.1509073329611894,"(30, 9, 735.539)",MLPClassifier,4.32890365448505,2.9991051784035454,1.7683639869886911
0.00783513689751612,0.08171714321769187,0.2524972661622968,0.3999968948534613,0.25795355886903404,"(30, 9, 1076.053)",RandomForestClassifier,4.375838926174497,3.8185165955788056,0.3106081801806131
0.09239191897168843,0.2656297727103266,0.25659782601055936,0.27536142884685033,0.11001905346057526,"(30, 9, 1076.053)",LogisticRegression,4.375838926174497,3.0449859251142977,1.771169710430939
0.035691487443375754,0.1369666347468546,0.22367884310984013,0.38476200212150563,0.21890103257842397,"(30, 9, 1076.053)",GradientBoostingClassifier,4.375838926174497,3.6142144576447475,0.5800718310632235
0.00980392156862745,0.05228758169934641,0.21568627450980393,0.42483660130718953,0.2973856209150327,"(30, 9, 1076.053)",DecisionTreeClassifier,4.375838926174497,3.947712418300654,0.18329230674425193
0.036939313099768396,0.11852093933826756,0.2143355635577261,0.3711815862293809,0.259022597774857,"(30, 9, 1076.053)",MLPClassifier,4.375838926174497,3.6968272162412905,0.46105690222641693
0.053699962898288406,0.20392029663569264,0.3112696370726008,0.3227904396684358,0.10831966372498211,"(30, 10, 963.341)",RandomForestClassifier,4.947712418300654,3.22810954468613,2.957034042943328
0.010720174605330491,0.13331307351944902,0.2734712301392408,0.3369677219186344,0.24552779981734532,"(30, 10, 963.341)",LogisticRegression,4.947712418300654,3.6732698988232153,1.6242037354520011
0.030772720046289125,0.12127942268567636,0.2778064378758687,0.3526040764765673,0.21753734291559854,"(30, 10, 963.341)",GradientBoostingClassifier,4.947712418300654,3.60485389952951,1.8032690014362307
0.0,0.12333333333333334,0.2633333333333333,0.41,0.20333333333333334,"(30, 10, 963.341)",DecisionTreeClassifier,4.947712418300654,3.6933333333333334,1.573466888803452
0.07046091317223224,0.2608873171412273,0.24232028711929013,0.28616743553322666,0.14016404703402363,"(30, 10, 963.341)",MLPClassifier,4.947712418300654,3.1646863861155823,3.1791818314496396
0.004037712184287555,0.021985506363961693,0.1962253996231153,0.3845550296169818,0.39319635221165355,"(30, 10, 1325.233)",RandomForestClassifier,4.693333333333333,4.140886803307751,0.3051971685373066
0.01607964958893271,0.24001887330776217,0.2863604069331087,0.32480078348214503,0.13274028668805132,"(30, 10, 1325.233)",LogisticRegression,4.693333333333333,3.31810318437262,1.8912579626105057
0.03083049297807049,0.07415228665750276,0.2138631418266727,0.35219137092542857,0.3289627076123255,"(30, 10, 1325.233)",GradientBoostingClassifier,4.693333333333333,3.874303513536436,0.6708098457165383
0.0,0.0,0.18305084745762712,0.3559322033898305,0.4610169491525424,"(30, 10, 1325.233)",DecisionTreeClassifier,4.693333333333333,4.277966101694915,0.1725299371189636
